x, y, z
39.23,37.64,0.01
45.29,54.03,-0.20
41.83,41.84,-0.10
42.55,49.47,-0.19
40.97,45.92,-0.13
44.83,54.04,-0.19
44.82,49.36,-0.18
38.40,38.66,-0.30
41.61,49.74,-0.15
45.57,48.63,-0.22
38.39,38.71,-0.20
39.00,38.06,-0.03
41.77,49.35,-0.22
41.73,48.93,-0.16
38.40,38.70,-0.20
45.01,37.33,-0.13
45.41,52.34,-0.18
44.65,49.81,-0.21
45.23,42.80,-0.18
45.58,30.20,-0.14
45.00,51.21,-0.17
41.35,46.53,-0.11
42.47,49.44,-0.20
42.87,58.32,-0.15
41.10,49.47,-0.15
41.60,44.25,-0.11
45.00,39.47,-0.15
41.20,37.70,-0.04
43.97,54.85,-0.19
38.70,41.60,-0.03
38.40,38.72,-0.20
39.18,55.83,0.23
38.39,38.71,-0.20
43.51,49.60,-0.21
44.79,53.97,-0.15
40.86,43.82,-0.09
41.17,45.33,-0.11
45.57,39.08,-0.15
38.99,37.76,0.01
44.82,55.47,-0.17
42.44,58.66,-0.14
38.33,38.24,-0.17
43.29,55.35,-0.10
41.89,37.23,-0.03
41.85,44.27,-0.13
41.15,55.32,0.05
43.06,41.52,-0.13
40.95,44.22,-0.09
39.43,55.25,0.19
38.92,39.33,0.01
43.66,37.27,-0.13
42.66,38.31,-0.09
44.79,38.03,-0.13
42.17,41.85,-0.10
44.26,44.29,-0.16
40.84,43.69,-0.10
44.79,43.71,-0.18
38.37,38.73,-0.14
38.35,38.22,-0.14
44.63,43.57,-0.18
44.80,53.01,-0.22
42.41,39.55,-0.13
45.20,39.18,-0.22
45.11,40.86,-0.15
41.40,45.58,-0.13
44.20,37.40,-0.15
42.09,60.00,-0.00
41.52,49.62,-0.18
38.39,38.71,-0.20
45.02,42.57,-0.22
45.58,50.73,-0.21
41.26,41.91,-0.05
45.18,47.08,-0.21
38.40,38.69,-0.20
45.63,51.02,-0.21
38.39,38.71,-0.20
42.87,45.83,-0.15
45.58,39.02,-0.18
38.98,38.01,-0.03
41.14,49.86,-0.17
44.41,55.32,-0.19
38.30,38.40,-0.15
43.45,49.99,-0.13
45.18,38.99,-0.21
39.98,37.32,-0.01
42.50,39.77,-0.10
40.93,46.46,-0.13
45.57,47.93,-0.19
38.38,38.70,-0.20
41.50,40.59,-0.11
43.44,56.46,-0.17
38.40,38.68,-0.20
45.55,48.23,-0.18
41.85,37.67,-0.06
38.40,38.44,-0.11
45.00,49.83,-0.21
42.72,37.21,-0.04
43.63,55.38,-0.13
40.43,55.33,0.13
44.81,47.37,-0.18
41.84,55.76,0.02
39.01,38.44,0.04
40.50,37.72,-0.02
45.00,39.67,-0.17
38.37,38.72,-0.14
40.45,56.00,0.21
39.37,55.95,0.27
41.34,37.65,-0.08
43.12,40.59,-0.12
44.93,41.03,-0.18
42.29,55.89,0.05
44.76,37.13,-0.23
38.38,38.70,-0.20
40.82,50.08,-0.18
38.40,38.72,-0.20
43.93,49.75,-0.19
44.56,46.27,-0.19
45.00,33.22,-0.13
38.34,38.23,-0.12
44.52,37.63,-0.11
39.12,37.66,-0.00
45.22,38.75,-0.22
38.39,38.70,-0.20
45.03,39.97,-0.12
41.38,43.20,-0.10
39.22,49.66,-0.14
45.54,28.80,-0.10
41.59,40.92,-0.09
41.64,49.20,-0.19
39.00,40.04,-0.05
45.04,39.71,-0.22
45.03,39.24,-0.13
45.06,54.78,-0.16
45.25,39.46,-0.20
45.42,27.85,-0.01
43.96,55.93,-0.12
45.01,37.10,-0.16
38.68,41.32,-0.01
44.30,46.11,-0.21
45.61,28.89,-0.08
42.69,58.56,-0.10
44.94,48.17,-0.18
45.40,32.01,-0.12
45.33,47.50,-0.18
45.06,50.91,-0.18
45.20,38.15,-0.15
39.14,55.44,0.21
39.01,37.74,-0.02
39.43,40.68,-0.09
38.37,38.25,-0.03
44.51,49.71,-0.19
44.44,44.99,-0.19
39.38,37.63,-0.05
38.39,38.71,-0.20
45.51,35.35,-0.14
40.46,41.02,-0.10
43.65,56.43,-0.05
40.20,41.89,-0.04
38.39,38.71,-0.20
42.32,38.23,-0.12
40.93,47.19,-0.13
45.43,27.81,-0.01
42.98,37.59,-0.09
44.53,55.12,-0.18
39.02,54.16,0.19
38.93,39.35,0.04
39.98,37.82,-0.03
39.61,49.35,-0.16
41.69,37.68,-0.08
38.39,38.70,-0.20
40.07,56.03,0.15
44.52,45.06,-0.20
44.99,33.00,-0.10
39.79,55.30,0.14
44.55,49.78,-0.22
39.55,56.14,0.22
43.68,37.29,-0.13
44.12,55.42,-0.18
45.31,41.62,-0.20
45.04,50.99,-0.21
38.29,38.40,-0.15
42.76,55.97,-0.05
44.10,44.96,-0.20
40.10,41.05,-0.09
45.53,39.82,-0.18
45.04,39.90,-0.17
41.69,37.24,-0.01
45.48,46.80,-0.18
44.98,46.74,-0.21
39.00,38.02,-0.05
44.78,47.14,-0.18
45.69,39.72,-0.20
45.33,38.24,-0.16
42.64,38.51,-0.10
44.94,53.01,-0.21
38.39,38.71,-0.20
43.16,40.84,-0.13
41.39,49.32,-0.17
41.67,41.86,-0.09
42.05,55.33,0.02
45.56,30.43,-0.11
42.26,38.63,-0.12
45.15,34.91,-0.15
39.84,56.23,0.20
44.67,54.80,-0.18
44.69,46.82,-0.20
44.40,46.41,-0.18
41.55,48.75,-0.17
41.63,40.31,-0.10
39.11,55.48,0.23
42.78,38.18,-0.09
45.37,53.80,-0.18
40.27,41.89,-0.09
41.71,45.04,-0.10
42.79,37.50,-0.06
41.82,44.35,-0.17
39.16,38.03,0.02
38.34,38.33,-0.01
38.28,38.25,-0.14
44.95,38.79,-0.17
39.08,38.20,-0.01
42.94,55.33,-0.07
42.10,39.10,-0.09
39.24,49.39,-0.17
43.21,49.50,-0.21
42.97,41.19,-0.12
41.67,44.00,-0.11
44.47,44.82,-0.18
38.38,38.69,-0.20
44.71,47.33,-0.19
38.38,38.72,-0.18
41.41,55.35,0.05
43.67,45.83,-0.17
45.54,39.20,-0.13
40.92,49.27,-0.20
45.01,49.12,-0.19
44.37,50.15,-0.20
42.70,58.48,-0.10
40.98,55.42,0.10
38.34,38.24,-0.16
42.01,49.25,-0.18
42.83,55.99,-0.04
43.53,56.93,-0.10
42.95,39.60,-0.12
39.59,40.81,-0.06
42.07,37.64,-0.05
40.99,48.72,-0.15
39.46,49.35,-0.16
42.37,39.41,-0.09
45.56,50.54,-0.18
38.99,37.98,-0.03
44.96,52.61,-0.24
45.02,49.90,-0.20
38.39,38.71,-0.20
44.87,31.02,-0.15
40.91,46.26,-0.12
43.44,49.56,-0.22
45.51,28.60,-0.10
39.63,37.62,0.01
45.51,39.82,-0.20
39.69,55.31,0.13
38.39,38.71,-0.20
43.18,55.17,-0.10
42.52,41.42,-0.11
45.13,35.25,-0.16
40.25,55.27,0.08
44.91,44.39,-0.20
44.08,54.75,-0.23
41.32,45.51,-0.11
39.84,54.88,0.06
44.52,45.98,-0.19
45.31,37.98,-0.09
45.54,39.82,-0.20
43.49,37.37,-0.17
44.44,46.27,-0.18
38.92,39.16,0.03
39.08,37.71,-0.02
43.15,37.12,-0.05
45.30,27.72,-0.02
42.75,37.57,-0.08
38.39,38.71,-0.20
38.92,39.13,0.04
44.91,49.55,-0.19
44.53,46.07,-0.20
41.45,55.82,0.09
40.15,37.23,0.04
45.54,34.16,-0.15
42.20,38.85,-0.09
41.94,37.65,-0.07
40.69,55.34,0.04
44.25,46.07,-0.21
42.28,37.87,-0.06
41.76,37.67,-0.09
38.99,38.00,-0.01
42.13,60.11,-0.03
40.55,40.26,-0.07
44.53,55.93,-0.15
44.22,45.86,-0.18
38.36,38.26,-0.04
44.33,44.14,-0.20
41.04,43.39,-0.09
44.94,47.97,-0.20
40.99,48.49,-0.18
38.39,38.70,-0.20
41.35,45.79,-0.15
44.89,34.00,-0.10
43.16,40.91,-0.15
44.32,49.66,-0.20
43.17,57.66,-0.15
45.20,35.81,-0.10
44.48,55.32,-0.17
45.60,51.18,-0.20
43.21,57.57,-0.13
39.23,49.46,-0.12
42.07,58.83,-0.06
40.83,43.47,-0.08
40.99,48.85,-0.14
38.99,38.08,-0.04
44.98,52.00,-0.21
45.62,50.98,-0.18
41.95,55.34,0.03
40.87,41.86,-0.05
38.83,40.06,-0.07
44.51,45.41,-0.18
40.61,41.04,-0.08
39.35,56.05,0.23
45.36,31.48,-0.12
39.89,56.25,0.20
44.97,55.08,-0.18
42.56,55.97,0.01
45.53,49.04,-0.20
39.04,38.01,-0.04
39.68,56.19,0.21
44.79,42.42,-0.19
39.77,37.42,-0.02
41.30,47.19,-0.12
42.03,39.30,-0.09
45.20,54.34,-0.21
45.09,37.44,-0.16
45.52,34.94,-0.12
44.71,46.05,-0.24
43.12,40.60,-0.11
42.53,59.56,-0.12
41.90,37.77,-0.08
45.03,39.54,-0.14
38.39,38.71,-0.21
44.98,48.36,-0.21
43.57,56.62,-0.17
39.09,40.00,0.02
38.38,38.71,-0.17
45.00,45.23,-0.21
40.85,55.83,0.11
42.66,37.72,-0.10
44.60,46.44,-0.21
38.52,40.71,0.01
45.51,40.22,-0.17
44.83,47.79,-0.22
45.01,42.10,-0.18
44.48,49.50,-0.20
38.40,38.72,-0.20
43.00,49.51,-0.21
44.84,49.96,-0.21
42.72,39.08,-0.12
45.28,42.40,-0.19
40.88,44.56,-0.13
38.29,38.42,-0.17
38.40,38.70,-0.20
38.38,38.70,-0.20
44.50,44.58,-0.18
40.90,55.84,0.09
42.86,55.32,-0.04
38.39,38.70,-0.20
40.84,43.51,-0.09
42.40,49.43,-0.20
38.58,41.04,0.03
41.62,43.27,-0.11
38.27,38.24,-0.13
41.92,44.09,-0.14
44.50,44.36,-0.20
45.45,41.08,-0.18
45.52,52.48,-0.23
44.92,33.61,-0.14
44.84,49.29,-0.18
42.26,58.77,-0.06
45.60,29.17,-0.07
42.77,41.30,-0.12
45.39,38.63,-0.14
42.15,37.66,-0.10
45.11,50.82,-0.18
43.41,56.45,-0.11
41.23,55.79,0.12
40.24,56.08,0.20
43.77,37.33,-0.18
45.37,47.44,-0.21
43.34,37.47,-0.11
38.34,38.26,-0.19
42.34,45.95,-0.16
45.56,39.80,-0.19
45.02,39.45,-0.15
45.43,32.13,-0.13
41.19,43.43,-0.06
39.17,40.16,-0.07
45.20,43.81,-0.19
41.28,55.33,0.01
44.25,37.41,-0.14
44.89,46.56,-0.19
43.74,49.64,-0.22
38.28,38.27,-0.13
38.39,38.70,-0.20
44.67,30.23,-0.10
40.57,41.02,-0.08
45.55,38.91,-0.15
45.05,39.78,-0.18
39.91,41.00,-0.06
38.32,38.30,-0.17
41.36,45.65,-0.14
40.92,47.31,-0.14
45.06,37.61,-0.10
41.67,46.90,-0.18
44.24,44.35,-0.16
40.94,44.27,-0.09
38.40,38.70,-0.20
44.78,42.51,-0.20
44.78,47.23,-0.19
45.15,37.58,-0.17
41.00,44.77,-0.09
43.55,37.43,-0.12
42.43,41.41,-0.11
44.96,46.64,-0.18
44.44,29.34,-0.11
40.88,50.04,-0.19
44.76,30.71,-0.10
45.01,49.56,-0.21
38.39,38.71,-0.20
44.26,54.61,-0.19
44.48,44.67,-0.21
42.32,55.29,-0.08
45.52,39.83,-0.21
41.81,44.41,-0.17
45.33,53.92,-0.21
43.40,57.80,-0.17
40.45,41.86,-0.07
41.08,40.88,-0.07
44.50,44.01,-0.17
43.01,37.15,-0.04
44.02,54.80,-0.21
41.41,45.54,-0.12
44.61,54.91,-0.14
39.04,53.79,0.22
41.30,45.46,-0.10
45.54,34.00,-0.14
39.15,41.86,-0.05
44.68,47.21,-0.19
42.76,58.37,-0.13
45.05,41.79,-0.17
43.77,45.86,-0.18
39.88,39.94,-0.05
43.63,56.55,-0.06
45.24,39.72,-0.19
41.31,55.80,0.12
38.54,41.00,0.04
44.23,36.78,-0.13
38.99,38.00,0.00
42.60,58.69,-0.07
45.41,32.42,-0.11
45.01,51.15,-0.18
45.55,51.62,-0.21
44.72,30.55,-0.13
39.38,37.53,0.04
41.66,46.03,-0.12
41.35,47.49,-0.15
41.26,37.22,-0.01
38.40,38.72,-0.21
45.36,53.85,-0.18
45.03,49.83,-0.20
41.69,43.80,-0.13
44.81,48.50,-0.18
45.46,48.75,-0.19
40.88,44.68,-0.11
39.01,38.05,-0.03
42.08,49.36,-0.19
43.48,40.73,-0.12
38.60,40.40,0.04
39.73,37.79,0.00
45.03,48.95,-0.21
44.49,49.71,-0.18
43.76,36.79,-0.07
38.38,38.69,-0.20
41.64,47.33,-0.19
38.43,38.23,0.02
44.91,53.19,-0.24
41.68,43.68,-0.11
38.33,38.26,-0.16
39.05,55.31,0.22
39.26,55.97,0.22
45.23,38.84,-0.21
38.80,37.84,0.03
43.33,56.32,-0.09
39.60,37.85,-0.02
38.53,38.44,-0.26
41.77,43.48,-0.13
39.06,38.02,-0.04
44.66,46.76,-0.24
41.67,45.61,-0.13
39.24,55.35,0.18
45.34,42.13,-0.22
42.74,39.02,-0.10
40.98,48.38,-0.14
45.06,50.59,-0.19
39.63,50.03,-0.16
44.84,55.40,-0.18
40.98,47.90,-0.13
38.39,38.70,-0.20
44.08,49.81,-0.19
43.36,40.33,-0.12
39.63,37.83,-0.02
42.50,58.83,-0.03
44.94,38.47,-0.14
43.07,55.35,-0.10
38.38,38.69,-0.20
44.33,37.00,-0.13
40.94,46.97,-0.12
42.82,56.07,-0.02
42.32,38.97,-0.10
41.05,55.83,0.13
40.39,55.52,0.09
43.87,49.75,-0.20
41.92,49.35,-0.20
42.29,38.43,-0.10
45.12,35.32,-0.15
39.52,41.98,-0.06
42.47,41.42,-0.11
40.22,40.08,-0.04
45.53,53.23,-0.19
39.00,38.05,-0.02
41.59,59.72,0.01
45.31,43.67,-0.19
44.33,54.49,-0.22
42.54,41.73,-0.12
45.14,43.12,-0.20
42.78,55.25,-0.13
42.85,49.45,-0.24
45.54,39.81,-0.18
44.94,40.46,-0.14
45.01,50.71,-0.20
45.18,45.90,-0.19
45.53,49.59,-0.18
44.99,33.29,-0.13
41.51,48.42,-0.17
38.38,38.69,-0.20
41.79,49.71,-0.14
40.92,46.77,-0.14
45.42,32.07,-0.12
38.69,41.45,-0.02
44.99,49.31,-0.20
42.55,59.68,-0.12
38.39,38.71,-0.20
40.22,50.14,-0.17
45.04,54.84,-0.16
38.38,38.72,-0.19
39.65,53.14,0.13
39.01,38.02,-0.04
45.09,41.53,-0.22
39.04,55.03,0.19
43.30,56.28,-0.09
44.83,47.73,-0.20
41.28,37.71,-0.04
45.18,51.37,-0.19
41.69,43.40,-0.12
45.47,35.49,-0.13
45.03,39.62,-0.14
45.46,40.91,-0.20
43.51,45.80,-0.21
45.45,52.21,-0.19
39.96,55.47,0.18
44.46,45.20,-0.17
39.05,37.74,-0.01
42.72,37.65,-0.12
43.44,57.74,-0.18
39.48,40.74,-0.07
38.39,38.70,-0.20
45.02,49.04,-0.19
41.35,47.43,-0.15
44.56,55.23,-0.17
43.25,57.37,-0.12
45.38,52.46,-0.19
45.54,51.40,-0.21
45.02,37.03,-0.17
40.37,37.74,-0.06
42.27,38.56,-0.11
39.08,39.91,-0.00
42.73,58.45,-0.13
42.90,41.58,-0.09
44.77,47.65,-0.21
44.77,53.34,-0.25
44.22,55.57,-0.17
38.64,40.28,-0.00
44.99,52.86,-0.18
44.80,54.03,-0.15
44.70,37.75,-0.18
38.38,38.69,-0.20
43.06,37.57,-0.10
44.73,54.59,-0.19
38.34,38.25,-0.17
38.33,38.22,-0.15
38.94,38.61,0.06
45.53,49.53,-0.18
42.56,49.90,-0.15
44.85,37.22,-0.20
44.58,29.76,-0.07
45.49,41.52,-0.19
39.24,55.90,0.21
39.23,55.94,0.20
41.33,47.33,-0.12
41.86,44.22,-0.12
45.59,29.99,-0.16
40.33,37.59,-0.02
45.50,28.39,-0.05
38.39,38.69,-0.20
42.56,37.96,-0.08
45.51,40.40,-0.21
39.04,38.00,-0.07
45.59,49.12,-0.21
39.37,56.06,0.22
42.28,38.48,-0.10
42.17,49.32,-0.18
44.91,32.90,-0.06
45.77,41.98,-0.18
45.18,53.02,-0.18
42.48,49.41,-0.18
45.01,40.10,-0.19
45.08,51.02,-0.20
38.68,41.57,-0.03
44.07,37.40,-0.20
43.35,37.12,-0.10
38.39,38.70,-0.20
41.70,48.81,-0.21
40.98,45.99,-0.13
45.01,48.77,-0.19
45.50,49.76,-0.19
45.57,39.50,-0.16
44.26,28.47,-0.07
45.01,48.70,-0.19
39.54,55.26,0.13
42.28,39.06,-0.10
44.06,55.71,-0.14
38.38,38.69,-0.20
44.96,38.68,-0.22
39.09,39.86,-0.01
42.62,55.96,-0.01
43.93,45.91,-0.16
45.55,39.80,-0.20
45.00,42.39,-0.20
43.36,57.25,-0.11
42.98,49.51,-0.21
39.06,53.71,0.21
44.84,48.44,-0.19
45.35,47.73,-0.21
38.38,38.70,-0.16
44.96,44.31,-0.20
41.68,41.01,-0.11
45.12,51.18,-0.18
45.53,50.60,-0.20
45.03,39.98,-0.14
44.00,49.79,-0.19
39.60,55.29,0.13
41.63,37.23,0.00
43.82,50.08,-0.15
38.90,38.87,0.10
40.95,48.21,-0.16
38.45,38.60,-0.34
44.50,49.46,-0.19
39.06,55.38,0.19
45.00,44.19,-0.19
45.02,41.96,-0.20
44.90,31.46,-0.08
45.58,49.46,-0.19
40.00,56.14,0.20
42.18,55.27,-0.06
38.99,38.02,0.00
44.32,37.55,-0.13
45.42,36.20,-0.17
44.89,38.53,-0.15
45.59,39.11,-0.15
41.89,37.66,-0.07
43.01,57.99,-0.11
41.67,49.36,-0.24
41.66,47.68,-0.16
45.21,39.10,-0.22
42.92,56.05,-0.06
44.23,37.51,-0.13
44.78,47.75,-0.23
38.40,38.70,-0.20
44.87,44.53,-0.19
40.70,50.10,-0.16
44.44,36.67,-0.15
38.40,38.71,-0.20
44.28,55.53,-0.17
43.57,57.52,-0.20
38.38,38.70,-0.20
43.85,54.91,-0.17
38.34,38.24,-0.16
45.45,40.13,-0.20
38.39,38.70,-0.20
42.40,49.41,-0.19
44.41,55.37,-0.19
45.52,52.73,-0.18
42.54,55.29,-0.09
44.33,28.62,-0.05
43.63,36.91,-0.10
44.08,36.99,-0.08
41.00,43.54,-0.10
39.22,55.82,0.21
39.20,41.91,-0.05
39.22,49.69,-0.13
38.39,38.71,-0.19
43.20,49.56,-0.22
44.90,31.78,-0.04
44.32,37.44,-0.13
38.34,38.24,-0.11
41.81,44.57,-0.13
44.48,55.97,-0.15
44.38,36.96,-0.14
39.22,55.91,0.21
39.01,38.01,-0.05
42.00,55.29,-0.04
38.28,38.35,-0.17
46.04,42.94,-0.19
38.40,38.71,-0.21
45.11,51.25,-0.17
38.40,38.71,-0.20
45.53,39.79,-0.20
40.04,55.25,0.13
45.25,39.39,-0.19
45.58,30.33,-0.12
43.73,49.65,-0.21
44.26,44.70,-0.16
45.51,33.75,-0.15
42.27,37.70,-0.09
39.81,41.91,-0.09
38.81,41.79,0.02
38.39,38.71,-0.20
42.08,45.92,-0.13
38.39,38.70,-0.20
45.50,28.21,-0.06
41.23,41.92,-0.06
40.91,41.85,-0.04
39.84,49.26,-0.17
39.29,40.41,-0.06
41.01,41.87,-0.07
40.81,55.83,0.12
38.39,38.71,-0.20
39.43,37.95,-0.00
41.66,45.82,-0.19
43.15,40.02,-0.14
45.46,38.75,-0.16
44.55,55.04,-0.17
41.35,46.21,-0.15
43.12,40.78,-0.16
45.56,48.45,-0.21
44.97,45.09,-0.20
45.55,49.33,-0.19
44.19,55.62,-0.16
44.51,44.90,-0.18
44.71,43.87,-0.19
45.43,40.06,-0.21
42.37,38.27,-0.10
43.37,57.85,-0.17
45.27,35.65,-0.13
43.43,40.44,-0.13
40.60,37.72,-0.03
42.20,37.74,-0.06
42.79,38.15,-0.09
40.91,45.20,-0.09
40.95,50.02,-0.18
40.93,47.57,-0.15
40.41,49.29,-0.18
41.78,40.01,-0.10
42.79,58.32,-0.08
41.74,59.23,-0.04
38.99,41.80,-0.04
39.01,38.01,-0.07
44.21,45.79,-0.18
41.59,44.52,-0.09
44.35,49.67,-0.20
40.74,41.06,-0.07
45.53,39.82,-0.20
44.35,46.28,-0.15
42.51,38.01,-0.09
41.99,55.79,0.02
42.71,38.28,-0.10
45.10,54.72,-0.16
38.76,41.72,-0.03
44.56,46.19,-0.20
45.61,51.68,-0.22
42.83,41.60,-0.10
43.61,37.31,-0.18
43.06,56.11,-0.10
45.42,32.50,-0.12
42.34,38.06,-0.09
42.52,58.81,-0.08
44.74,43.80,-0.17
39.48,53.27,0.17
38.39,38.70,-0.20
41.53,55.33,0.04
39.73,37.41,-0.03
44.92,32.84,-0.06
40.96,48.97,-0.17
38.38,38.69,-0.20
43.94,37.37,-0.18
39.69,55.35,0.16
39.00,38.07,-0.03
45.61,39.14,-0.15
39.22,55.35,0.22
38.37,38.69,-0.20
38.39,38.70,-0.20
41.53,45.73,-0.12
41.47,48.34,-0.12
38.39,38.69,-0.20
38.32,38.25,-0.12
45.31,47.58,-0.19
45.43,35.84,-0.17
41.16,55.80,0.11
45.49,33.00,-0.10
45.24,39.81,-0.17
40.98,44.13,-0.10
38.38,38.69,-0.20
44.12,45.31,-0.18
39.12,37.67,-0.00
45.56,51.73,-0.24
44.27,27.36,-0.01
39.43,55.99,0.22
43.07,40.53,-0.12
40.90,44.37,-0.11
42.53,58.61,-0.12
39.41,56.12,0.21
45.22,36.55,-0.18
42.68,38.80,-0.08
38.39,38.70,-0.20
45.60,29.29,-0.09
38.36,38.78,-0.12
45.89,43.14,-0.17
41.68,45.98,-0.16
45.33,52.70,-0.20
44.44,54.31,-0.15
39.94,56.04,0.15
38.53,40.73,0.00
44.93,52.68,-0.22
38.40,38.70,-0.20
41.96,41.20,-0.10
45.53,34.80,-0.14
44.75,54.49,-0.20
42.20,55.33,-0.04
42.90,39.54,-0.11
44.09,45.04,-0.22
45.07,41.73,-0.18
41.63,47.85,-0.18
43.42,49.63,-0.20
44.92,37.09,-0.13
38.61,40.35,0.04
38.40,38.72,-0.21
45.28,40.39,-0.19
42.80,40.24,-0.13
41.99,49.22,-0.17
38.39,38.70,-0.20
45.44,43.59,-0.20
45.94,43.01,-0.18
38.39,38.69,-0.20
45.39,31.66,-0.12
45.34,41.98,-0.20
40.76,44.02,-0.12
42.65,38.32,-0.09
44.06,55.42,-0.17
44.61,37.06,-0.20
40.04,50.14,-0.18
44.99,49.81,-0.21
43.94,56.00,-0.11
45.54,51.47,-0.21
43.36,56.35,-0.08
44.98,36.32,-0.17
44.48,37.60,-0.11
38.39,38.71,-0.20
41.79,48.97,-0.19
41.64,40.25,-0.10
38.37,38.71,-0.15
41.29,46.90,-0.15
45.61,39.80,-0.17
42.84,39.41,-0.09
39.09,39.96,0.02
39.95,39.98,-0.07
45.05,37.42,-0.14
42.77,49.46,-0.23
42.43,38.15,-0.11
41.18,55.80,0.13
43.03,55.20,-0.11
42.71,55.94,-0.06
42.86,49.97,-0.17
39.60,54.07,0.12
40.24,37.58,-0.01
44.23,27.41,-0.03
44.94,53.47,-0.18
44.95,52.13,-0.19
39.32,55.93,0.23
40.77,49.30,-0.20
42.67,41.66,-0.12
41.61,59.50,-0.03
45.51,28.69,-0.10
45.55,52.01,-0.21
42.32,37.91,-0.08
42.88,56.02,-0.05
41.99,45.93,-0.12
38.38,38.70,-0.20
43.33,57.31,-0.10
44.88,55.26,-0.22
41.59,49.52,-0.20
45.03,39.16,-0.16
42.54,55.28,-0.03
45.55,34.08,-0.14
42.02,43.81,-0.11
45.55,49.40,-0.20
45.00,43.27,-0.18
44.80,48.52,-0.17
45.02,51.09,-0.19
45.15,45.76,-0.22
40.49,37.62,0.00
41.84,43.54,-0.14
45.53,39.79,-0.20
42.06,55.28,-0.04
42.31,39.12,-0.13
40.74,55.33,0.02
41.67,45.83,-0.15
43.65,55.02,-0.17
44.11,55.68,-0.14
42.62,55.28,-0.10
38.40,38.70,-0.20
44.82,49.33,-0.18
43.43,57.18,-0.13
38.68,40.28,-0.02
42.01,39.43,-0.10
39.47,37.95,0.03
45.07,45.53,-0.21
39.42,53.72,0.18
38.29,38.26,-0.13
40.09,40.05,-0.06
45.29,39.98,-0.19
38.99,54.48,0.19
41.86,59.02,-0.02
44.78,46.97,-0.18
41.10,43.41,-0.09
39.00,38.03,-0.04
42.95,55.21,-0.11
39.01,54.06,0.19
38.41,38.27,-0.05
38.38,38.70,-0.20
42.71,49.52,-0.21
38.70,40.23,-0.01
42.83,41.24,-0.13
40.07,37.82,-0.02
39.16,37.66,0.02
38.52,40.87,-0.01
45.63,51.36,-0.18
38.39,38.70,-0.20
43.64,56.74,-0.18
45.19,35.92,-0.11
45.22,46.02,-0.20
41.99,55.77,0.05
38.39,38.70,-0.20
40.97,55.33,0.05
45.52,34.41,-0.12
40.74,41.85,-0.08
38.38,38.73,-0.18
44.65,53.62,-0.22
44.71,49.83,-0.20
43.71,57.27,-0.19
44.86,53.79,-0.16
38.40,38.69,-0.20
41.11,37.23,-0.00
42.67,45.88,-0.16
43.67,57.36,-0.21
41.71,48.74,-0.20
44.93,32.01,-0.08
43.13,37.23,-0.09
45.24,37.81,-0.09
39.82,37.76,-0.03
43.42,40.99,-0.12
40.85,43.65,-0.09
45.29,38.43,-0.14
38.39,38.68,-0.20
44.84,48.02,-0.18
40.97,49.27,-0.20
39.42,54.31,0.21
41.37,45.96,-0.15
40.34,41.02,-0.08
40.82,40.41,-0.08
43.05,41.14,-0.12
41.59,40.37,-0.11
45.10,50.67,-0.18
40.83,43.44,-0.05
45.61,51.53,-0.20
45.20,42.99,-0.20
39.61,37.40,-0.04
40.95,47.25,-0.13
44.88,38.29,-0.14
39.61,50.00,-0.17
41.39,37.66,-0.07
41.47,41.93,-0.05
44.78,43.19,-0.21
42.47,55.30,-0.09
41.45,55.78,0.08
41.84,49.70,-0.15
45.02,50.30,-0.19
45.06,50.52,-0.20
40.94,43.67,-0.13
44.12,49.77,-0.19
38.38,38.73,-0.18
41.46,45.18,-0.14
38.40,38.70,-0.20
38.38,38.70,-0.20
43.16,58.11,-0.17
44.47,54.13,-0.16
45.09,52.56,-0.21
39.64,53.13,0.13
44.79,53.90,-0.16
43.86,56.15,-0.08
44.87,27.32,-0.00
44.06,49.82,-0.19
38.36,38.22,-0.14
40.34,40.14,-0.06
45.06,40.50,-0.13
39.34,37.56,0.04
43.05,40.44,-0.13
38.39,38.70,-0.20
38.40,38.72,-0.21
44.20,56.25,-0.12
42.80,49.53,-0.20
39.68,40.85,-0.07
45.16,45.83,-0.20
45.04,41.84,-0.18
44.28,49.66,-0.20
40.91,45.26,-0.10
38.38,38.71,-0.21
45.06,51.79,-0.19
43.79,50.04,-0.14
42.90,45.84,-0.15
41.14,40.64,-0.10
44.72,46.02,-0.23
41.70,59.85,0.00
42.77,41.63,-0.11
44.45,43.93,-0.19
45.49,52.15,-0.19
38.39,38.70,-0.20
44.82,53.95,-0.18
41.73,55.73,0.05
43.09,50.03,-0.17
41.35,41.93,-0.07
41.35,46.33,-0.14
38.38,38.70,-0.20
44.82,41.84,-0.18
42.03,41.21,-0.11
45.04,39.20,-0.14
45.93,43.05,-0.16
38.39,38.70,-0.20
40.00,55.50,0.16
43.28,49.52,-0.22
42.68,41.34,-0.15
44.92,44.90,-0.21
41.29,47.06,-0.16
39.31,38.00,0.03
40.93,45.64,-0.11
43.22,37.12,-0.07
39.33,49.79,-0.12
39.65,56.02,0.19
38.28,38.35,-0.17
38.53,40.61,0.03
38.31,38.28,-0.17
42.55,59.61,-0.11
43.99,55.88,-0.15
44.78,42.63,-0.20
44.78,55.53,-0.12
39.08,38.03,0.00
38.39,38.69,-0.20
40.89,44.50,-0.12
45.00,49.64,-0.19
44.87,38.37,-0.13
38.40,38.70,-0.20
